FeatureID,FeatureName,brain_maybe Average,brain_maybe Log2 Fold Change,brain_maybe P-Value,alcohol_preference Average,alcohol_preference Log2 Fold Change,alcohol_preference P-Value
ENSMUSG00000040795,Iqcc,0.04217401883236342,-0.4197835917003081,0.8649483330978156,0.05567852761633039,0.4197835917003081,0.8649483330978156
ENSMUSG00000054406,Or3a1d,0.00022314295678499166,-2.6544282738607734,0.8649483330978156,0.0008436140547928847,2.6544282738607734,0.8649483330978156
ENSMUSG00000051048,P4ha3,0.05413448131603898,0.6486099270556682,0.8651160486748987,0.033744562191715385,-0.6486099270556682,0.8651160486748987
ENSMUSG00000041700,Lhfpl1,0.0034364015344888715,1.0460114442803192,0.8651919036714087,0.0008436140547928847,-1.0460114442803192,0.8651919036714087
ENSMUSG00000042790,Rnf214,0.12986920084886516,-0.36871627100281357,0.8653392557314868,0.16703558284899117,0.36871627100281357,0.8653392557314868
ENSMUSG00000020864,Ankrd40,0.14950578104594442,0.5883421472606996,0.8653392557314868,0.0987028444107675,-0.5883421472606996,0.8653392557314868
ENSMUSG00000027574,Nkain4,0.026375497491986016,-0.45620216365507815,0.8658014037274899,0.035431790301301155,0.45620216365507815,0.8658014037274899
ENSMUSG00000030084,Plxna1,0.26853023419505895,-0.356747725220089,0.8658014037274899,0.3433509203007041,0.356747725220089,0.8658014037274899
ENSMUSG00000030247,Kcnj8,0.02226966708714217,0.7263935100801566,0.8658804847265318,0.01265421082189327,-0.7263935100801566,0.8658804847265318
ENSMUSG00000090714,Zscan4d,0.00026777154814199,-2.4320358525243257,0.8658804847265318,0.0008436140547928847,2.4320358525243257,0.8658804847265318
ENSMUSG00000025239,Limd1,0.043557505164430375,0.6484298580280017,0.8658804847265318,0.02699564975337231,-0.6484298580280017,0.8658804847265318
ENSMUSG00000027845,Dclre1b,0.01419189205152547,0.7560937442955771,0.8658923174539216,0.007592526493135962,-0.7560937442955771,0.8658923174539216
ENSMUSG00000030134,Rasgef1a,0.0043736019529858365,-0.7799591559446322,0.8658923174539216,0.006748912438343077,0.7799591559446322,0.8658923174539216
ENSMUSG00000006777,Krt23,0.0019636580197079268,-1.0694657731396182,0.8658923174539216,0.0033744562191715386,1.0694657731396182,0.8658923174539216
ENSMUSG00000022841,Ap2m1,0.4039780089635489,-0.35023910534173675,0.8660461307437681,0.5146045734236596,0.35023910534173675,0.8660461307437681
ENSMUSG00000031749,St3gal2,0.05699071116288687,-0.39545208460133274,0.866252478097034,0.07423803682177385,0.39545208460133274,0.866252478097034
ENSMUSG00000037375,Hhat,0.020975437937789217,0.7333018794223349,0.8667240000868065,0.011810596767100385,-0.7333018794223349,0.8667240000868065
ENSMUSG00000063594,Gng8,0.027178812136411986,0.6913465629809563,0.866943064252967,0.016028667041064808,-0.6913465629809563,0.866943064252967
ENSMUSG00000022247,Brix1,0.12558485607859332,0.5901718123060524,0.8670075531285287,0.0826741773697027,-0.5901718123060524,0.8670075531285287
ENSMUSG00000016458,Wt1,0.00348103012584587,1.0643899735951727,0.8678471472915235,0.0008436140547928847,-1.0643899735951727,0.8678471472915235
ENSMUSG00000059187,Tafa1,0.006828174477620745,-0.6730439520281211,0.8680583401479686,0.010123368657514616,0.6730439520281211,0.8680583401479686
ENSMUSG00000034343,Ube2f,0.10371684631366412,0.6037742234162016,0.8680590978060992,0.06748912438343077,-0.6037742234162016,0.8680590978060992
ENSMUSG00000051029,Serpinb1b,0.0021868009764929182,1.404465415192794,0.8680590978060992,0,-1.404465415192794,0.8680590978060992
ENSMUSG00000024168,Tmem204,0.011960462483675553,0.8320715879746938,0.8682137330994241,0.005905298383550192,-0.8320715879746938,0.8682137330994241
ENSMUSG00000002111,Spi1,0.012406748397245537,-0.5747010813900397,0.8688162610100557,0.017715895150650578,0.5747010813900397,0.8688162610100557
ENSMUSG00000010517,Faf1,0.11880131019232956,-0.368348701570012,0.8688162610100557,0.15269414391751213,0.368348701570012,0.8688162610100557
ENSMUSG00000112148,Lilrb4a,0.00133885774070995,-1.2851944641950546,0.8688162610100557,0.002530842164378654,1.2851944641950546,0.8688162610100557
ENSMUSG00000018425,Dhx40,0.06573791506885854,-0.3862953074583557,0.8688162610100557,0.08520501953408136,0.3862953074583557,0.8688162610100557
ENSMUSG00000054855,Rnd1,0.0080331464442597,-0.6464354831072434,0.8688162610100557,0.011810596767100385,0.6464354831072434,0.8688162610100557
ENSMUSG00000003865,Gys1,0.13321634520064002,0.5903621578864886,0.868886802443007,0.08773586169846001,-0.5903621578864886,0.868886802443007
ENSMUSG00000026580,Selp,0.0003570287308559867,-2.0694657731396173,0.868943493830734,0.0008436140547928847,2.0694657731396173,0.868943493830734
ENSMUSG00000003355,Fkbp11,0.04208476164964943,0.6432522747799112,0.868943493830734,0.026152035698579424,-0.6432522747799112,0.868943493830734
ENSMUSG00000023349,Clec4n,0.00187440083699393,-1.1350541147671942,0.8692258311436898,0.0033744562191715386,1.1350541147671942,0.8692258311436898
ENSMUSG00000073705,Cenps,0.02307298173156814,0.6899546718542844,0.8702545565116286,0.013497824876686155,-0.6899546718542844,0.8702545565116286
ENSMUSG00000048096,Lmod1,0.0035256587172028684,1.0825373203054323,0.8706005855115719,0.0008436140547928847,-1.0825373203054323,0.8706005855115719
ENSMUSG00000040812,Agbl2,0.0035256587172028684,1.0825373203054323,0.8706005855115719,0.0008436140547928847,-1.0825373203054323,0.8706005855115719
ENSMUSG00000033161,Atp1a1,0.2991454478659598,0.576597895809478,0.8706005855115719,0.19993653098591366,-0.576597895809478,0.8706005855115719
ENSMUSG00000058230,Arhgap35,0.2654508613914261,-0.3520110028108545,0.8706005855115719,0.33828923597194677,0.3520110028108545,0.8706005855115719
ENSMUSG00000066357,Wdr6,0.26049708775079927,-0.35384112214412755,0.8706005855115719,0.33238393758839657,0.35384112214412755,0.8706005855115719
ENSMUSG00000062186,Or1e35,0.00022314295678499166,-2.6544282738607734,0.8706005855115719,0.0008436140547928847,2.6544282738607734,0.8706005855115719
ENSMUSG00000073085,Cldn34b4,0.0003124001394989883,-2.2393907745819295,0.8706005855115719,0.0008436140547928847,2.2393907745819295,0.8706005855115719
ENSMUSG00000041481,Serpina3g,0.01285303431081552,0.7656099064764366,0.8706170416024616,0.006748912438343077,-0.7656099064764366,0.8706170416008779
ENSMUSG00000052407,Ccdc171,0.009550518550397643,-0.5786607662428098,0.8723209531164998,0.013497824876686155,0.5786607662428098,0.8723209531164998
ENSMUSG00000015452,Ager,0.015396864018164425,0.7358058344174969,0.8724452733117114,0.008436140547928846,-0.7358058344174969,0.8724452733117114
ENSMUSG00000060935,Tmem263,0.34042689487118327,0.575738431475461,0.8725105078164839,0.22777579479407886,-0.575738431475461,0.8725105078164839
ENSMUSG00000028271,Gtf2b,0.05435762427282397,-0.3972993000994194,0.8726765960441214,0.07086358060260231,0.3972993000994194,0.8726765960441214
ENSMUSG00000031511,Arhgef7,0.2866048136946433,-0.35191042591974386,0.8726765960441214,0.36528488572531903,0.35191042591974386,0.8726765960441214
ENSMUSG00000018398,Septin8,0.21078083697910313,0.5826981823411748,0.8726765960441214,0.14003993309561885,-0.5826981823411748,0.8726765960441214
ENSMUSG00000043872,Zmym1,0.039451674759586525,0.6432522747799112,0.8731769047567792,0.024464807588993654,-0.6432522747799112,0.8731769047567792
ENSMUSG00000023328,Ache,0.0907745548201346,0.601675185066997,0.8731769047567792,0.05905298383550193,-0.601675185066997,0.8731769047567792
ENSMUSG00000003134,Tbc1d8,0.06551477211207356,0.608802564002854,0.8737319888030283,0.042180702739644235,-0.608802564002854,0.8737319888030283
ENSMUSG00000052698,Tln2,0.17061510475780461,0.5846604363479875,0.8737319888030283,0.11304428334224655,-0.5846604363479875,0.8737319888030283
ENSMUSG00000004768,Rab23,0.07439586179211623,0.6065318037351619,0.8744193076662385,0.04808600112319442,-0.6065318037351619,0.8744193076662385
ENSMUSG00000020431,Adcy1,0.07823392064881808,-0.3818209794117915,0.8744193076662385,0.10123368657514616,0.3818209794117915,0.8744193076662385
ENSMUSG00000062232,Rapgef2,0.08126866486109396,-0.3738678154419661,0.8745530561408343,0.1046081427943177,0.3738678154419661,0.8745530561408343
ENSMUSG00000035561,Aldh1b1,0.03400698661403273,-0.41873902991086887,0.8745530561408343,0.04471154490402289,0.41873902991086887,0.8745530561408343
ENSMUSG00000033540,Idua,0.024501096654992085,0.69397203238778,0.8745530561408343,0.01434143893147904,-0.69397203238778,0.8745530561408343
ENSMUSG00000069727,Zfp975,0.0035702873085598666,1.1004592283026948,0.8745530561408343,0.0008436140547928847,-1.1004592283026948,0.8745530561408343
ENSMUSG00000021710,Nln,0.08126866486109396,-0.3738678154419661,0.8745530561408343,0.1046081427943177,0.3738678154419661,0.8745530561408343
ENSMUSG00000049532,Sall2,0.09421095635462348,-0.374905745238411,0.8745530561408343,0.1214804238901754,0.374905745238411,0.8745530561408343
ENSMUSG00000024121,Atp6v0c,0.17766642219221038,-0.35692886591225825,0.8745530561408343,0.22693218073928598,0.35692886591225825,0.8745530561408343
ENSMUSG00000061144,Spink12,0.00026777154814199,-2.4320358525243257,0.8745530561408343,0.0008436140547928847,2.4320358525243257,0.8745530561408343
ENSMUSG00000039887,Alg14,0.07707357727353611,0.60860613197302,0.874569507232504,0.04977322923278019,-0.60860613197302,0.874569507232504
ENSMUSG00000036819,Jmjd4,0.04395916248664336,-0.40247139498218765,0.874569507232504,0.05736575572591616,0.40247139498218765,0.874569507232504
ENSMUSG00000027018,Hat1,0.20404191968419638,0.5796844263404086,0.8749579173779207,0.13582186282165443,-0.5796844263404086,0.8749579173779207
ENSMUSG00000029462,Vps29,0.10510033264573107,-0.3681838288660866,0.8749579173779207,0.13497824876686154,0.3681838288660866,0.8749579173779207
ENSMUSG00000074502,Ubtfl1,0.00022314295678499166,-2.6544282738607734,0.8749579173779207,0.0008436140547928847,2.6544282738607734,0.8749579173779207
ENSMUSG00000023495,Pcbp4,0.5535284186008503,-0.3447765374139713,0.8749579173779207,0.7027305076424729,0.3447765374139713,0.8749579173779207
ENSMUSG00000020080,Hkdc1,0.007720746304760712,-0.7033378743417202,0.8749579173779207,0.011810596767100385,0.7033378743417202,0.8749579173779207
ENSMUSG00000053287,Or9g19,0.0007586860530689717,-1.6544282738607734,0.8751270868806392,0.0016872281095857693,1.6544282738607734,0.8751270868806392
ENSMUSG00000040181,Fmo1,0.07140574617119733,0.6240071044096673,0.8771567542876338,0.04555515895881577,-0.6240071044096673,0.8771567542876338
ENSMUSG00000027624,Epb41l1,0.10228873139024018,-0.37099088389276336,0.8771567542876338,0.13160379254769,0.37099088389276336,0.8771567542876338
ENSMUSG00000043131,Mob1a,0.10541273278523006,0.5919737080449918,0.8771567542876338,0.06917635249301654,-0.5919737080449918,0.8771567542876338
ENSMUSG00000057113,Npm1,0.29553053196604295,0.5712353189494348,0.8771567542876338,0.1982493028763279,-0.5712353189494348,0.8771567542876338
ENSMUSG00000020876,Snx11,0.059266769322093786,-0.38682734136276853,0.8771567542876338,0.0767688789861525,0.38682734136276853,0.8771567542876338
ENSMUSG00000024642,Tle4,0.09920935858660729,-0.3683772153020084,0.8771567542876338,0.12738572227372558,0.3683772153020084,0.8771567542876338
ENSMUSG00000036885,Arhgef26,0.02387629637599411,-0.4587038029864061,0.8784408035926178,0.032057334082129615,0.4587038029864061,0.8784408035926178
ENSMUSG00000028134,Ptbp2,0.6010578683960536,-0.39394089017620987,0.8784408035926178,0.78962275528614,0.39394089017620987,0.8784408035926178
ENSMUSG00000110970,Or13c7b,0.00026777154814199,-2.4320358525243257,0.8784408035926178,0.0008436140547928847,2.4320358525243257,0.8784408035926178
ENSMUSG00000058013,Septin11,0.3493526131425829,0.5711002417602795,0.8784408035926178,0.23452470723242194,-0.5711002417602795,0.8784408035926178
ENSMUSG00000046865,Fbl,0.10880450572836194,0.5864185135121556,0.8784408035926178,0.0717071946573952,-0.5864185135121556,0.8784408035926178
ENSMUSG00000030522,Mtmr10,0.015575378383592419,0.7523887186131013,0.8784408035926178,0.008436140547928846,-0.7523887186131013,0.8784408035926178
ENSMUSG00000025877,Hk3,0.0023653153419209115,-1.0694657731396173,0.8784408035926178,0.004218070273964423,1.0694657731396173,0.8784408035926178
ENSMUSG00000039308,Ndst2,0.023742410601923114,0.7311381069269061,0.8784408035926178,0.013497824876686155,-0.7311381069269061,0.8784408035926178
ENSMUSG00000053411,Cbx7,0.013879491912026481,-0.5389510564408377,0.8784408035926178,0.019403123260236348,0.5389510564408377,0.8784408035926178
ENSMUSG00000049823,Zbtb12,0.18262019583283717,-0.35418998918803357,0.8784408035926178,0.23283747912283617,0.35418998918803357,0.8784408035926178
ENSMUSG00000025927,Tfap2b,0.1798978517600603,-0.3653986594940357,0.8785208008900247,0.2311502510132504,0.3653986594940357,0.8785208008900247
ENSMUSG00000026347,Tmem163,0.04735093542977523,-0.39627608940672676,0.8785208008900247,0.06158382599988058,0.39627608940672676,0.8785208008900247
ENSMUSG00000000817,Fasl,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000052534,Pbx1,0.2521961697583976,-0.34849221174131295,0.8785208008900247,0.3205733408212962,0.34849221174131295,0.8785208008900247
ENSMUSG00000026532,Spta1,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000027012,Dync1i2,0.44802642863290626,-0.34252390692565415,0.8785208008900247,0.5677522588756114,0.34252390692565415,0.8785208008900247
ENSMUSG00000075028,Prdm11,0.0855976382227228,0.6006590311556774,0.8785208008900247,0.05567852761633039,-0.6006590311556774,0.8785208008900247
ENSMUSG00000075023,Accsl,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000027514,Zbp1,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000027674,Pex5l,0.00830091799240169,-0.5993869103028118,0.8785208008900247,0.011810596767100385,0.5993869103028118,0.8785208008900247
ENSMUSG00000058400,Qrfpr,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000037922,Bank1,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000028479,Gne,0.04333436220764538,-0.4020411122264891,0.8785208008900247,0.05652214167112327,0.4020411122264891,0.8785208008900247
ENSMUSG00000005994,Tyrp1,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000038070,Cntln,0.051813794565475066,0.6210754839352362,0.8785208008900247,0.0329009481369225,-0.6210754839352362,0.8785208008900247
ENSMUSG00000037348,Paqr7,0.02115395230321721,-0.47689008830858626,0.8785208008900247,0.02868287786295808,0.47689008830858626,0.8785208008900247
ENSMUSG00000006221,Hspb7,0.004730630683841823,0.917113711098061,0.8785208008900247,0.0016872281095857693,-0.917113711098061,0.8785208008900247
ENSMUSG00000031558,Slit2,0.0723429465896943,0.6168124075777386,0.8785208008900247,0.04639877301360865,-0.6168124075777386,0.8785208008900247
ENSMUSG00000029866,Kel,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000049168,Or6b1,0.00022314295678499166,-2.6544282738607734,0.8785208008900247,0.0008436140547928847,2.6544282738607734,0.8785208008900247
ENSMUSG00000063478,Tas2r114,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000052675,Zfp112,0.00830091799240169,-0.5993869103028118,0.8785208008900247,0.011810596767100385,0.5993869103028118,0.8785208008900247
ENSMUSG00000074283,Zfp109,0.01017531882939562,0.7924580914574095,0.8785208008900247,0.005061684328757308,-0.7924580914574095,0.8785208008900247
ENSMUSG00000013921,Clip3,0.17891602275020632,-0.35215329459351885,0.8785208008900247,0.22777579479407886,0.35215329459351885,0.8785208008900247
ENSMUSG00000053801,Grwd1,0.053911338359253984,0.6078903318884326,0.8785208008900247,0.03458817624650827,-0.6078903318884326,0.8785208008900247
ENSMUSG00000030539,Sema4b,0.10117301660631522,-0.368310254913939,0.8785208008900247,0.12991656443810423,0.368310254913939,0.8785208008900247
ENSMUSG00000030982,Vps35l,0.12812868578594222,-0.3588810545084895,0.8785208008900247,0.16366112662981963,0.3588810545084895,0.8785208008900247
ENSMUSG00000038745,Nlrp6,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000031521,Aga,0.020261380476077243,0.6834413648956099,0.8785208008900247,0.011810596767100385,-0.6834413648956099,0.8785208008900247
ENSMUSG00000001062,Vps9d1,0.06529162915528856,-0.3819024190496818,0.8785208008900247,0.08436140547928847,0.3819024190496818,0.8785208008900247
ENSMUSG00000061457,Or7h8,0.00022314295678499166,-2.6544282738607734,0.8785208008900247,0.0008436140547928847,2.6544282738607734,0.8785208008900247
ENSMUSG00000057191,AB124611,0.0013834863320669483,-1.2393907745819295,0.8785208008900247,0.002530842164378654,1.2393907745819295,0.8785208008900247
ENSMUSG00000059189,Or8b49,0.0013834863320669483,-1.2393907745819295,0.8785208008900247,0.002530842164378654,1.2393907745819295,0.8785208008900247
ENSMUSG00000061039,Or8b53,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000089929,Bcl2a1b,0.0013834863320669483,-1.2393907745819295,0.8785208008900247,0.002530842164378654,1.2393907745819295,0.8785208008900247
ENSMUSG00000019779,Frk,0.02088618075507522,0.8266984158758417,0.8785208008900247,0.010966982712307501,-0.8266984158758417,0.8785208008900247
ENSMUSG00000040283,Btnl9,0.0022314295678499164,1.4330345673895657,0.8785208008900247,0,-1.4330345673895657,0.8785208008900247
ENSMUSG00000056752,Dnah9,0.006560402929478755,-0.7303771270940729,0.8785208008900247,0.010123368657514616,0.7303771270940729,0.8785208008900247
ENSMUSG00000000631,Myo18a,0.13459983153270696,-0.35997189294067367,0.8785208008900247,0.17209726717774848,0.35997189294067367,0.8785208008900247
ENSMUSG00000038020,Rapgefl1,0.01927955146622328,-0.481167559855205,0.8785208008900247,0.026152035698579424,0.481167559855205,0.8785208008900247
ENSMUSG00000025571,Tnrc6c,0.21631478230737092,-0.34936361660706194,0.8785208008900247,0.2750181818624804,0.34936361660706194,0.8785208008900247
ENSMUSG00000020609,Apob,0.09425558494598048,-0.4422412360905752,0.8785208008900247,0.12738572227372558,0.4422412360905752,0.8785208008900247
ENSMUSG00000046675,Tmem251,0.04476247713106933,-0.39713023757612387,0.8785208008900247,0.05820936978070904,0.39713023757612387,0.8785208008900247
ENSMUSG00000021456,Fbp2,0.013968749094740478,-0.5297325264114594,0.8785208008900247,0.019403123260236348,0.5297325264114594,0.8785208008900247
ENSMUSG00000017485,Top2b,0.5826708887569703,-0.3918136768312487,0.8785208008900247,0.7643143336423535,0.3918136768312487,0.8785208008900247
ENSMUSG00000022257,Laptm4b,0.049136079084055165,0.6185902205456415,0.8785208008900247,0.031213720027336734,-0.6185902205456415,0.8785208008900247
ENSMUSG00000009569,Mrtfb,0.06091802720230272,0.6217621420305228,0.8785208008900247,0.038806246520472695,-0.6217621420305228,0.8785208008900247
ENSMUSG00000023909,Paqr4,0.04610133487177928,-0.3952953057093076,0.8785208008900247,0.05989659789029481,0.3952953057093076,0.8785208008900247
ENSMUSG00000038781,Stap2,0.009416632776326648,0.9035671792601132,0.8785208008900247,0.004218070273964423,-0.9035671792601132,0.8785208008900247
ENSMUSG00000024056,Ndc80,0.029365613112904903,0.6653122617888245,0.8785208008900247,0.017715895150650578,-0.6653122617888245,0.8785208008900247
ENSMUSG00000051678,Pcdhb6,0.0013834863320669483,-1.2393907745819295,0.8785208008900247,0.002530842164378654,1.2393907745819295,0.8785208008900247
ENSMUSG00000024517,Grp,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000018820,Zfyve27,0.08189346514009194,-0.3743203546680385,0.8785208008900247,0.10545175684911058,0.3743203546680385,0.8785208008900247
ENSMUSG00000061273,Mmgt1,0.06386351423186462,-0.38493161739728343,0.8785208008900247,0.0826741773697027,0.38493161739728343,0.8785208008900247
ENSMUSG00000071665,Foxr2,0.0007586860530689717,-1.6544282738607734,0.8785208008900247,0.0016872281095857693,1.6544282738607734,0.8785208008900247
ENSMUSG00000087230,Mroh3,0.0007586860530689717,-1.6544282738607734,0.8786684819307649,0.0016872281095857693,1.6544282738607734,0.8786684819307649
ENSMUSG00000028102,Pex11b,0.02650938326605701,0.6554269887260133,0.8786828207906636,0.016028667041064808,-0.6554269887260133,0.8786828207906636
ENSMUSG00000079164,Tlr5,0.008211660809687693,0.9700625910470198,0.8788742543353552,0.0033744562191715386,-0.9700625910470198,0.8788742543353552
ENSMUSG00000049372,Or4c31,0.0007586860530689717,-1.6544282738607734,0.8788742543353552,0.0016872281095857693,1.6544282738607734,0.8788742543353552
ENSMUSG00000074704,Rad21l,0.0007586860530689717,-1.6544282738607734,0.8788742543353552,0.0016872281095857693,1.6544282738607734,0.8788742543353552
ENSMUSG00000046593,Tmem215,0.0007586860530689717,-1.6544282738607734,0.8788742543353552,0.0016872281095857693,1.6544282738607734,0.8788742543353552
ENSMUSG00000042788,Fam166b,0.0007586860530689717,-1.6544282738607734,0.8788742543353552,0.0016872281095857693,1.6544282738607734,0.8788742543353552
ENSMUSG00000070877,Ldlrad1,0.0007586860530689717,-1.6544282738607734,0.8788742543353552,0.0016872281095857693,1.6544282738607734,0.8788742543353552
ENSMUSG00000012483,Rpa3,0.14830080907930546,0.576670842826573,0.8788742543353552,0.0987028444107675,-0.576670842826573,0.8788742543353552
ENSMUSG00000031608,Galnt7,0.028026755372194952,0.6652080095185982,0.8788742543353552,0.016872281095857693,-0.6652080095185982,0.8788742543353552
ENSMUSG00000061165,Or8a1b,0.00022314295678499166,-2.6544282738607734,0.8788742543353552,0.0008436140547928847,2.6544282738607734,0.8788742543353552
ENSMUSG00000042195,Slc35f2,0.005712459693695787,-0.6875951377959728,0.8788742543353552,0.008436140547928846,0.6875951377959728,0.8788742543353552
ENSMUSG00000032382,Snx1,0.13616183223020192,0.5812609700891316,0.8788742543353552,0.09026670386283865,-0.5812609700891316,0.8788742543353552
ENSMUSG00000020395,Itk,0.0007586860530689717,-1.6544282738607734,0.8788742543353552,0.0016872281095857693,1.6544282738607734,0.8788742543353552
ENSMUSG00000094845,Tmem95,0.00133885774070995,-1.2851944641950546,0.8788742543353552,0.002530842164378654,1.2851944641950546,0.8788742543353552
ENSMUSG00000000275,Trim25,0.049225336266769164,0.6212061687526527,0.8788742543353552,0.031213720027336734,-0.6212061687526527,0.8788742543353552
ENSMUSG00000020804,Aanat,0.0007586860530689717,-1.6544282738607734,0.8788742543353552,0.0016872281095857693,1.6544282738607734,0.8788742543353552
ENSMUSG00000034111,Tmed8,0.039987217855870505,-0.4077065231625854,0.8788742543353552,0.05230407139715885,0.4077065231625854,0.8788742543353552
ENSMUSG00000021281,Tnfaip2,0.014102634868811473,0.7470201606701146,0.8788742543353552,0.007592526493135962,-0.7470201606701146,0.8788742543353552
ENSMUSG00000016982,Pom121l2,0.00022314295678499166,-2.6544282738607734,0.8788742543353552,0.0008436140547928847,2.6544282738607734,0.8788742543353552
ENSMUSG00000021377,Dek,0.3995597784192061,0.5669977334342517,0.8788742543353552,0.2691128834789302,-0.5669977334342517,0.8788742543353552
ENSMUSG00000042284,Itga1,0.05453613863825196,0.624500491166696,0.8788742543353552,0.03458817624650827,-0.624500491166696,0.8788742543353552
ENSMUSG00000021884,Hacl1,0.020306009067434242,0.6866086439742931,0.8788742543353552,0.011810596767100385,-0.6866086439742931,0.8788742543353552
ENSMUSG00000058690,Ccser2,0.1094739345987169,-0.3621755333930774,0.8788742543353552,0.14003993309561885,0.3621755333930774,0.8788742543353552
ENSMUSG00000051969,Tlr11,0.00026777154814199,-2.4320358525243257,0.8788742543353552,0.0008436140547928847,2.4320358525243257,0.8788742543353552
ENSMUSG00000095440,Fignl2,0.012094348257746548,1.040717144610805,0.8788742543353552,0.005061684328757308,-1.040717144610805,0.8788742543353552
ENSMUSG00000000028,Cdc45,0.026598640448771006,0.6602682517955127,0.8788742543353552,0.016028667041064808,-0.6602682517955127,0.8788742543353552
ENSMUSG00000024749,Tmc1,0.0007586860530689717,-1.6544282738607734,0.8788742543353552,0.0016872281095857693,1.6544282738607734,0.8788742543353552
ENSMUSG00000041355,Ssr2,0.19953443195713955,0.5744307429769044,0.8793439737597413,0.13329102065727577,-0.5744307429769044,0.8793439737597413
ENSMUSG00000036948,Trappc14,0.1682944180072407,-0.35263025076569177,0.8793439737597413,0.2142779699173927,0.35263025076569177,0.8793439737597413
ENSMUSG00000016510,Mtif3,0.03275738605603678,0.6383534753670714,0.8793439737597413,0.020246737315029233,-0.6383534753670714,0.8793439737597413
ENSMUSG00000029832,Nfe2l3,0.007006688843048738,-0.6360497445459199,0.8793439737597413,0.010123368657514616,0.6360497445459199,0.8793439737597413
ENSMUSG00000043251,Exoc3l,0.007452974756618722,0.8309985533094677,0.8793439737597413,0.0033744562191715386,-0.8309985533094677,0.8793439737597413
ENSMUSG00000031731,Ap1g1,0.25880120127923334,-0.3448839034292439,0.8793439737597413,0.32816586731443215,0.3448839034292439,0.8793439737597413
ENSMUSG00000094701,Or8b51,0.00080331464442597,-1.5764257618595003,0.8793439737597413,0.0016872281095857693,1.5764257618595003,0.8793439737597413
ENSMUSG00000032244,Fem1b,0.22854301633918847,-0.3473517886499933,0.8793439737597413,0.2902032348487523,0.3473517886499933,0.8793439737597413
ENSMUSG00000032583,Mon1a,0.022582067226641158,-0.46300220320753915,0.8793439737597413,0.03037010597254385,0.46300220320753915,0.8793439737597413
ENSMUSG00000035863,Palm,0.41937487298171333,-0.34046074056809317,0.8793439737597413,0.5306332404647245,0.34046074056809317,0.8793439737597413
ENSMUSG00000060950,Trmt61a,0.03427475816217472,0.6470092952388038,0.8793439737597413,0.021090351369822118,-0.6470092952388038,0.8793439737597413
ENSMUSG00000060126,Tpt1,2.2626249532084586,0.4841683560007549,0.8793439737597413,1.6180517570927528,-0.4841683560007549,0.8793439737597413
ENSMUSG00000045281,Gpr20,0.0037041730826308616,1.1529266481968303,0.8793439737597413,0.0008436140547928847,-1.1529266481968303,0.8793439737597413
ENSMUSG00000022708,Zbtb20,0.07265534672919328,-0.3769748081140163,0.8793439737597413,0.09364116008201019,0.3769748081140163,0.8793439737597413
ENSMUSG00000026123,Plekhb2,0.05556259623946293,-0.38256717626002645,0.8795321264864518,0.0717071946573952,0.38256717626002645,0.8795321264864518
ENSMUSG00000006301,Tmbim1,0.07546694798468419,0.6024800291761783,0.879718932982293,0.04892961517798731,-0.6024800291761783,0.879718932982293
ENSMUSG00000073987,Ggh,0.032712757464679776,0.6363892884865576,0.879718932982293,0.020246737315029233,-0.6363892884865576,0.879718932982293
ENSMUSG00000046615,Actrt1,0.00022314295678499166,-2.6544282738607734,0.879718932982293,0.0008436140547928847,2.6544282738607734,0.879718932982293
ENSMUSG00000020838,Slc6a4,0.0013834863320669483,-1.2393907745819295,0.8797621665798899,0.002530842164378654,1.2393907745819295,0.8797621665798899
ENSMUSG00000062101,Zfp119b,0.00240994393327791,-1.0429935617784256,0.8797621665798899,0.004218070273964423,1.0429935617784256,0.8797621665798899
ENSMUSG00000038990,Cables2,0.11433845105662974,-0.35871650713908076,0.8802125240370476,0.14594523147916905,0.35871650713908076,0.8802125240370476
